x,y,z,type
307.70236904405704,-364.06725263267936,12.901354161371074,CLL
-253.65175275769815,-2.350445494781809,12.275616857506549,CLL
-436.7465911013204,-285.82374726041314,10.89047769728973,CLL
-368.2904647936449,-439.92683164501756,0.8389027782818848,CLL
358.7449685295802,-174.49666187386458,46.30832810869408,CLL
133.78328474728767,-356.3123748157873,52.50207187471551,CLL
-246.79883663002335,209.93307343424624,36.849762156971934,CLL
55.29582532818131,33.72541367144447,11.291998900791738,CLL
27.579622425350408,-356.1655290096891,17.116679816452784,CLL
155.4359784406613,-490.7584115944856,28.555601841897797,CLL
-266.8124455783837,308.1570490242127,57.26075709739805,CLL
364.4029871943977,-323.80559383575246,14.841082309064568,CLL
-190.63143791998715,106.21664222076595,43.89875423519328,CLL
194.13165397623686,-163.07808692325443,26.366893397575218,CLL
-483.8753536277851,85.48593831503558,17.87084090160131,CLL
-127.34287010585274,-184.346373017676,27.354956221326823,CLL
-148.2901820411917,-413.0604393077458,4.272403052473952,CLL
43.484428583014505,-277.04999144224644,47.921242255821745,CLL
-427.2637382228035,-311.9414335209244,14.598115678978028,CLL
290.13137372610834,-71.98064756035615,43.524727391578224,CLL
-282.2191982324315,158.28378342615736,4.100902286891683,CLL
177.03781488201025,-236.19392505364243,57.305913369941166,CLL
303.21212324409316,-487.93006469938206,11.580899124341917,CLL
61.876956241513085,18.937364264756866,52.96452457242483,CLL
240.88320672198552,105.75948935897202,48.568392576926065,CLL
161.86031221500548,462.8704940018097,58.071595444884956,CLL
-144.47020284799237,89.47080309324679,28.673439656744975,CLL
308.8585390335653,-28.82744062185816,43.64383763075709,CLL
-205.29863011447202,73.40162589770387,22.242639422267043,CLL
71.21291775151712,427.900629862027,11.06209428118163,CLL
245.39773914153955,328.3781456016462,26.58455597600693,CLL
-121.04409018749243,-177.02126663619202,9.944940923307293,CLL
-197.23239238257497,-262.7456363428628,58.922677367183034,CLL
-40.65398982717727,-237.36638763392637,5.774789468442982,CLL
317.9634943491536,4.4210397152129985,35.35270340715722,CLL
429.9217631456647,244.04945122857782,37.587831315243356,CLL
45.08341285989013,3.219207182962066,32.28477257244325,CLL
161.46620532365182,-432.2036041718874,39.73115314271001,CLL
403.2736222389142,223.5807004399809,6.970846500713456,CLL
-401.4531485870576,305.97012867095384,33.301111452317464,CLL
-267.921422133835,-210.50213488028038,17.232754267641692,CLL
208.90000625158245,164.1257392833504,56.4105637980634,CLL
323.7444619122997,-73.40809894560664,45.72429920638354,CLL
357.02902833057794,389.1193557274428,58.350868929584564,CLL
-84.89282314506738,345.22555816073987,2.2533641844113728,CLL
-410.66009770813315,25.431998309642267,17.10799051084252,CLL
-62.218522700380106,191.5055458135945,11.725355198300939,CLL
-269.26540979294623,383.349701022104,0.66927523870983,CLL
-208.80354500337586,-4.282989921724493,14.539543814779286,CLL
272.2675568375058,-186.74925951117802,40.72655901122573,CLL
-424.4729139741131,253.66613790958127,13.865335328074114,CLL
327.5812174807021,-279.93374521530825,30.540206728957095,CLL
-72.33091417583091,-111.46885199395797,53.26908689789992,CLL
96.06393110059503,365.7272371067937,41.625475220944516,CLL
-410.347768764321,224.4223402693151,23.677744194361917,CLL
-162.64092164272034,-96.18899475250078,22.348136334726497,CLL
-410.2990809851542,-285.25549759164255,27.344148840509085,CLL
461.5437228811096,-144.03160916776346,10.622486463594383,CLL
307.26164932625045,-215.89585077256703,38.04004604495928,CLL
-40.367245643539775,-323.91071205614605,21.84916914627633,CLL
-276.3974516763289,243.33291356565667,51.14192095572262,CLL
433.4551052498522,-247.9301131498285,45.39315960346898,CLL
-155.40340427302823,-45.83252983223616,36.630789845529605,CLL
-339.01556831262525,-114.14055316389096,21.852133358970963,CLL
63.16438845395487,482.0773786356308,12.595909900409064,CLL
443.7741203448161,-108.90775585177948,46.56911184633737,CLL
-496.1697094996774,-420.01751720324523,29.184545939465192,CLL
-261.87515674600127,-410.174247427916,13.48500229064145,CLL
438.44764041040764,90.75372135306486,11.710476902400373,CLL
-328.914033142838,99.36355173826564,9.924054270081541,CLL
-386.75654836018015,-81.24100951734505,46.6296717723357,CLL
70.18721579980445,-68.1563076879703,13.739231118018703,CLL
361.8438232948299,-446.0674171591288,31.59853581151185,CLL
-22.890182306073882,16.546510389262266,27.092781658383387,CLL
494.5642566845247,4.739475380351678,34.776653953697036,CLL
179.17169953799282,-350.4506814430555,52.62929402227166,CLL
-425.92509278955225,-396.1606138890724,52.06484340490384,CLL
492.8321316819754,-376.4275094005095,27.06456430949158,CLL
-92.10576321980955,-398.9717535087415,0.9219750440833985,CLL
-212.59746615451746,109.70819553675983,25.58662834285819,CLL
57.879183577885556,-303.51734759708137,36.371612245448425,CLL
-195.69240817913567,-248.56984781253655,33.46588554588371,CLL
-413.5424928798477,-326.4278558485603,39.080166348012334,CLL
-498.5716569208233,457.83530444850305,9.244543948385008,CLL
-50.416647079737686,354.6174631518354,38.79210592684395,CLL
336.8634222265923,-269.5051626484791,10.959097124626334,CLL
72.3151856300766,-172.43370607787398,45.03143884180494,CLL
499.20729894344083,-290.1071576950028,20.3452567957608,CLL
-213.15335435280002,-8.124040539176235,42.593726002887216,CLL
-219.54493523994466,-480.3894675257464,2.8719359343664252,CLL
-340.2505397660558,171.3680088967957,24.471601535454802,CLL
-335.93641173466483,23.15814981764163,42.302071335799965,CLL
-214.81340398995218,398.6389283011033,13.612230979889649,CLL
292.84004527352715,-335.60731567158587,47.717222687833356,CLL
405.7567906364478,304.10924606113167,37.84678398629592,CLL
475.08716970768126,291.9610144667157,35.2537063289879,CLL
-267.71034590354736,-372.81881078311307,21.212931252260226,CLL
381.29754561409163,-101.4407758558724,28.947088222867055,CLL
-171.74491072266295,-329.8473588554831,35.840958058671184,CLL
-387.1594554831156,-245.2794995424511,28.34772683489343,CLL
370.02492552016565,-236.75382516945564,41.898799436433606,CLL
136.1056346436186,56.23639402577271,26.02181598641757,CLL
-335.2691039189383,-88.58906823953447,12.136390904521821,CLL
-70.16874248699747,447.7328040063053,12.836026968062836,CLL
-212.74230512293235,-373.62985805299485,0.34822613057646556,CLL
236.79456871019704,473.69213485019884,18.05746293352035,CLL
-46.58376937573195,-269.36135978573606,44.93505842871117,CLL
489.27994510638496,272.8739363818531,47.649762530256574,CLL
-445.25501774040487,-161.03007382717863,12.148052525745001,CLL
-144.98473386375332,-356.9186045826861,57.54263981228446,CLL
-18.099832890022583,357.8891852462399,30.144167608807603,CLL
3.1335547483197956,-191.13910076353682,55.01872494111016,CLL
-184.06417761436325,158.8554042268422,42.405916911697865,CLL
229.24024909756804,66.4436850866266,43.34600538134479,CLL
374.7470734889747,-28.24369060912568,5.102617278364267,CLL
438.719301977863,-4.18052735146091,13.199467613815841,CLL
305.09337679952614,232.2379140922876,0.5288899976683581,CLL
350.5801973065994,-412.22708587655944,42.96765842860425,CLL
50.54530061999549,168.18066195790516,20.6662973057106,CLL
325.88822642681464,395.81210139857865,47.19915096458081,CLL
-196.49609085204776,-442.2118029801359,20.336173196221576,CLL
-101.52123789078559,-359.34666076633323,49.16002513793166,CLL
-183.0869861814557,216.63193670203145,7.8418952248987805,CLL
-32.61266455207459,-62.7183517553824,10.402389405450492,CLL
-214.4203837613636,-96.45137918631161,20.45259237503619,CLL
461.61144225444684,-363.03336545576417,24.5092433329364,CLL
-187.15537199433186,6.770040717788106,20.922168650578705,CLL
-401.9554618890602,-373.45468880362273,45.81882195139319,CLL
26.817166050413448,-23.37954368945958,5.817083557602882,CLL
-442.90092155482364,263.61529896165666,21.073021178309283,CLL
-389.4568336914195,-241.7356421128365,50.23439997092756,CLL
-280.61061080375373,-19.213831820272674,4.007824635730319,CLL
-35.64975011785833,492.01596939683566,56.54061046028145,CLL
-66.74906769097208,186.65042335403723,59.179010536320774,CLL
299.69186200279114,341.35677130519855,5.314090429504805,CLL
239.47465388411342,-85.15239343945427,17.47635133534422,CLL
-73.6817060092987,267.86092312585527,22.344039962121368,CLL
-166.29579242437012,-459.4908270586782,46.58348211916356,CLL
-183.53121593850142,-377.088817457755,35.75560872700403,CLL
273.99508729400895,-296.92940707993785,38.66194202955404,CLL
-447.9275937787303,-98.04807538478042,45.45058936911036,CLL
-487.1783504893942,345.7448783257631,7.078739966221543,CLL
295.544391926648,-153.7339492120695,49.99256741461574,CLL
-22.853624010950682,154.6211935154629,42.337188250808644,CLL
-369.11886144642403,209.31429480348345,34.640503511782214,CLL
-264.4340654054987,86.18235408834141,53.3841200869834,CLL
432.5039530973826,-142.7580318298638,42.01838123302843,CLL
359.502975624898,77.05334171354423,12.101997757861525,CLL
209.78505022397258,-157.73440721025378,25.784722864540004,CLL
-17.774769662673464,-416.12626144798793,29.642572016143998,CLL
20.323626191385756,492.80397818601443,3.3130576050243388,CLL
475.2445352839586,-372.8175463674891,57.27825080160335,CLL
465.77044388428715,-427.65161616394266,7.714635647812709,CLL
-284.73095421416576,378.53074920715585,41.84767603360361,CLL
311.10456630531814,-198.1653391071049,30.37386216545281,CLL
-302.7573338329832,150.2969740735076,1.5379349930653552,CLL
-286.4625221160486,-170.99427033776715,55.4848485518617,CLL
176.0930341645768,-108.54572920552886,51.11020852913599,CLL
-94.99890141245157,-237.8870279832035,31.45547567423013,CLL
431.5444071065202,-156.95599420698983,13.736540168366716,CLL
-410.9902651039912,-89.29959941345686,7.2973734408056545,CLL
11.52564080949304,220.41606909234292,21.803548765927594,CLL
418.52153044312126,11.536194234791822,15.32569686276543,CLL
404.11366047950514,443.5652171569769,30.401472060377923,CLL
-343.4707865842588,-458.1196061612245,57.98455776740574,CLL
-133.36229990354354,3.0683226320281847,34.497209593778486,CLL
119.1214000466963,84.22478883171812,53.39586335340587,CLL
-340.6051152285978,420.1969860742739,39.05273024974663,CLL
468.02217204573867,-450.8414763785724,28.514791595232026,CLL
414.7493287276603,73.49958493521603,51.27645376400228,CLL
-333.0498209655308,353.6299285279571,28.28208661037985,CLL
-378.8445387390146,-258.0722718807634,52.11769023062166,CLL
-414.59151719173474,376.29234852393745,17.49460617454592,CLL
409.44366403663116,-480.95659072570817,7.728784425779287,CLL
-306.37619020453917,232.45462913372967,51.3188678617763,CLL
-83.71507145564527,433.113221168653,35.24490982756001,CLL
-51.14863434799702,157.19766164006217,53.345543894937606,CLL
99.01104421356752,-60.97075601955203,56.269632419542994,CLL
-428.26465625257504,-455.11898352728196,3.2177034222869505,CLL
-273.24138259948404,420.11381332262874,30.0581581115321,CLL
431.4903869189261,-29.70377730842523,22.497872944471755,CLL
408.4101072685695,-471.003255664052,37.55150382420703,CLL
281.2906474056922,189.82107132876195,47.61547183213941,CLL
-480.59875438178454,-18.16274642374185,16.835412958462136,CLL
-172.9932315038979,-375.65468255758924,33.4079030623903,CLL
127.95873534290786,-285.7281906897404,42.52371479429397,CLL
-224.8097882265243,-435.50931954415375,8.065864970144041,CLL
409.58669505377736,74.29353970857358,48.84401435707601,CLL
133.88946183244184,122.0294792520092,36.36657599117839,CLL
-428.09328268355443,5.742298355444348,56.97224622681911,CLL
409.00558883570307,317.1021330026149,20.371735147841598,CLL
457.76665817622256,361.0088213080136,6.488756540231919,CLL
-422.28758160827454,115.62439668312663,30.39007206221552,CLL
32.36023486131489,-487.2435202925694,5.1486463025663305,CLL
-196.63571778582957,195.2296557477357,58.17159139944041,CLL
-107.16092351859766,-82.00078307964844,2.3210974954314922,CLL
-320.34878204465815,65.55748322638703,45.21023406643848,CLL
78.07210201241253,149.0806020188844,31.50614388853464,CLL
457.97935324889056,-149.76338567292322,22.117239149897323,CLL
3.072600271609076,417.0985051717943,3.9505298705192793,CLL
-417.08541860551884,-366.0251332502188,37.33001545041647,CLL
120.00133347740837,171.51180728103748,35.113219763457316,CLL
-159.77700554874298,-495.64042004341957,16.852996384055984,CLL
355.9251895912978,424.65110540518083,54.613302084618724,CLL
-65.32185168352976,-387.4958667619085,18.246600440570212,CLL
-307.1603910577544,-405.1157698524254,26.98352463552637,CLL
-308.89437730885504,-166.99236694775578,32.625747355119344,CLL
268.7641807211604,-126.43371396091942,6.013912690577166,CLL
-234.41240169264012,-285.69992767712137,55.92970315281794,CLL
267.23339415922294,85.12166092712471,22.472169147062466,CLL
-294.1126892334006,-57.0859019580364,4.846752832460616,CLL
-178.3136312986906,-465.8244109589126,23.2374704205198,CLL
-34.5130275603006,-180.34793774469938,36.01215282555484,CLL
443.19584969345067,310.4329135731705,30.819160309279773,CLL
431.7314247538246,189.7015348618686,41.67251844223644,CLL
-293.12812457771224,224.87085357988042,3.329036524074638,CLL
-141.7809587569272,198.1169240835236,17.07243661632337,CLL
-350.6006115462277,-189.0269786169667,49.153834610406136,CLL
9.985079313497124,-400.33607792322414,4.793621267481651,CLL
-39.417449305333434,-227.53281596690402,51.32915728175745,CLL
400.7601624507324,331.78530018515926,5.5137655246263755,CLL
430.00537779107265,480.47079778307113,50.067252893501774,CLL
-116.43260899270791,-6.152985258438662,21.6473040647236,CLL
-8.262056981010574,-490.2996450769578,36.732543795432946,CLL
396.2362491461331,-359.955187865771,9.17322693887989,CLL
306.7078077450615,-177.91942468373423,3.9701233035108507,CLL
-496.3436886553507,78.5853485929498,12.956292241208105,CLL
-179.9404358164175,-424.90635419468606,7.671229074521733,CLL
-78.22575806387408,443.35729870988166,18.744353860777906,CLL
-270.2837163167683,-134.91632671559927,30.86299479066121,CLL
-300.42838410406125,412.58421792482307,35.32556781390057,CLL
-462.21549340432034,280.52180275702176,47.392086442784574,CLL
143.36972506976053,255.43727251558107,39.37439359490152,CLL
-237.48970951683435,106.71957978223202,36.525499507773176,CLL
-447.65282156868693,126.78381705184461,24.70692164914648,CLL
-269.02068947193635,138.00323521624819,28.42850609760832,CLL
301.91395283612655,128.7213870255821,24.871249763410866,CLL
351.4891816465466,53.72823139836123,50.52996180368299,CLL
-16.933754806697323,486.4140184828889,13.80002715290399,CLL
-83.92932959131383,232.29056742569605,0.34325589251787747,CLL
477.8536935017818,276.94638839252116,39.07919383357436,CLL
-299.4353404119301,372.4628150836742,12.147731018329884,CLL
-284.64071714539153,-284.3602372741508,53.40690817858856,CLL
-208.13282296360023,-416.19584090493925,51.542779782399364,CLL
-327.24268171891265,-17.105563401401355,4.603642315692353,CLL
-120.6344017958134,14.080695619273115,6.383304324844641,CLL
410.8342269897538,329.18177994991765,29.71029553479998,CLL
115.34784062857432,-56.21642071766428,36.55335976616128,CLL
-88.05345138773635,70.85302554431269,16.494500248934443,CLL
434.41079457121475,27.070938513458373,43.007863001962235,CLL
-451.5357675241777,-461.79721624260895,35.69496125513229,CLL
-289.7238220981386,115.21489659691395,19.48944658491328,CLL
65.88860510175903,328.04328577425224,1.5222892825389356,CLL
115.55262319317922,-342.49945192419614,45.00901687791106,CLL
-460.4424934373869,94.3317339265958,12.885219949504963,CLL
-96.96124209286785,93.61054444641434,50.068424607757706,CLL
149.15396483087272,-335.81503594364125,25.21741560325531,CLL
198.07054640340164,-376.536426269264,34.624646557905926,CLL
138.13990251626933,480.05194297648484,52.376923824540114,CLL
-179.43677563907545,-106.28083034696243,51.817380055197205,CLL
-406.4798764020905,-272.57827127647073,22.291174514614397,CLL
-72.8875535806659,-328.675455545625,12.533333562890586,CLL
-371.2455626319445,167.6017135832351,46.50876466371568,CLL
447.62365852066705,109.44529732727881,25.98481221612787,CLL
-24.829133977371725,143.55212298741753,11.522519613540245,CLL
-182.74082564313244,-411.99397248854774,54.26552053902901,CLL
266.3040711189001,393.534583498437,11.886251654465243,CLL
-2.0514074177361294,-110.73360319095173,1.5484300914738647,CLL
-189.96597598754994,-186.6305935696421,1.216798426045198,CLL
311.96774239080173,-37.63855275226081,37.33892138725586,CLL
367.152151001122,-109.93393425237173,39.70050364305182,CLL
173.008166288677,363.57700313914586,18.662502303419036,CLL
-453.0355775923327,429.2609751978921,19.200659354823802,CLL
66.32288016653206,-196.5467835503938,20.369634903596566,CLL
263.2949119972816,363.93580745995484,40.80951280553272,CLL
-363.4969879164178,281.52312953306716,3.488027461609715,CLL
-271.32924861539664,430.80767234476184,55.74698116147954,CLL
382.49510506813647,-254.24968781411218,13.351262650646786,CLL
-479.87827814692594,76.95915012097907,59.98039231452553,CLL
252.727137825976,-225.45541525955537,10.291361627231218,CLL
-26.226707485577094,324.0944904843742,46.29278743874265,CLL
-53.227841160393154,-494.67580942893574,13.404752695777502,CLL
-492.9034675051128,64.81916288639616,4.850808098595238,CLL
319.39823096649275,-160.79656872808204,52.495999461038934,CLL
-140.1750993634335,-177.31629292217974,51.52507555145351,CLL
40.76563130054285,144.906323864917,24.214223546976083,CLL
177.3006863356594,351.4844493139939,42.14376855242561,CLL
202.62957643791583,109.19539139332619,33.42395596103503,CLL
455.9800588260723,353.1729786467225,51.17736682042493,CLL
31.339953236609063,-235.40288811897005,18.903358159119264,CLL
-100.28044902557241,19.50185476498109,31.42034399993911,CLL
453.70362649170795,-49.463460932923965,29.122342272273027,CLL
142.1102350255211,-488.3551004969038,21.234349575411525,CLL
-201.8496437234444,56.81214314074009,53.48730387338234,CLL
-373.53575459642883,161.52432414617488,9.952675479752129,CLL
342.55450146518126,91.91440441907002,8.97051837124177,CLL
-137.81839720584844,236.27989878342146,34.61457211936508,CLL
160.46972136443117,71.33952845307715,39.449653799096524,CLL
-29.183580634101872,-433.2497451492431,11.67715525947391,CLL
-301.07022020496163,-383.55447591528855,23.443046535277446,CLL
101.68660862046511,96.47457754395236,56.793830578724624,CLL
-439.3169310493177,-225.02080802635982,14.79704536144044,CLL
-86.6575401288078,-420.35487096523417,40.10164212704365,CLL
46.614939663671066,-70.39725655145321,44.40896362185545,CLL
-63.953025881420956,54.32259808365541,26.887721967909574,CLL
248.6721752509908,-171.25401165039347,56.25155920557498,CLL
327.9249545453124,220.433702225778,44.19940411312743,CLL
271.243074033178,143.77060810124465,27.47547479165387,CLL
-461.18705218819787,-167.18163890832807,34.16011210656564,CLL
-305.87122955402776,254.87252890856064,41.55680660550604,CLL
36.60750926377432,148.69504253303546,35.53141082575309,CLL
434.82204044380126,137.44537871790203,52.72185502956455,CLL
334.9567750521169,53.427700787068034,21.41331973682407,CLL
342.5345083518016,-488.6103319114472,17.993144403348296,CLL
-196.79180624032512,196.50718347688917,12.83033336971586,CLL
-70.55210292129743,-123.95820889084354,2.266978083875708,CLL
-29.294052684062592,442.6097101586556,2.58083786280332,CLL
-342.62841665008955,317.9847710772053,52.20331158655697,CLL
-468.9318697555437,87.69446953131217,40.70358878435444,CLL
446.9028994605169,-247.81801818073058,39.63194492618916,CLL
-259.28741433649327,-296.2826067223334,36.87856913609316,CLL
-260.0510962763687,-159.61516232245089,50.95314868164629,CLL
-416.62094623124045,-23.43205641998145,28.81601553993765,CLL
428.50775194377854,-203.93448996105292,52.22464971349802,CLL
79.73711493977203,14.92949539248275,21.56670157093435,CLL
167.0368571253539,-334.6295744868141,55.602450260345435,CLL
411.5768872630525,477.7128128254999,41.919418804874404,CLL
-154.3798310992105,-392.0754450350061,15.430628161465636,CLL
121.5073111380841,431.94413965437207,33.84509530131751,CLL
-461.20054527111256,413.57801140269487,31.981833689295335,CLL
-313.22747176887066,25.360481819497977,8.273929303820038,CLL
331.24580508994245,224.91027183608435,35.47457434503685,CLL
266.7683563383357,-63.95170202741218,18.887137423017478,CLL
-149.3573085428531,130.03457754243823,3.140926008576146,CLL
-123.18937222578751,-159.42406257888132,56.91936946239389,CLL
33.55443355357943,-198.84098021455463,38.48942214385727,CLL
-499.75899531486544,78.22978616951366,52.61513591225082,CLL
-258.7556639619721,-1.8703258160196583,40.56336030079519,CLL
-291.76819139178554,79.53636914998106,21.419021528406777,CLL
-249.51705325023653,-213.33941871297702,30.761284339728686,CLL
305.9058425334413,-133.04216818300472,40.54480562083062,CLL
-220.32614345355682,-416.1020393710907,57.61513951208625,CLL
-308.47867794985183,-447.7236277277943,15.220167547301788,CLL
4.263460793031527,-246.54287032698375,52.49862351744706,CLL
365.64503637273197,-425.75314066945424,55.444668317656166,CLL
-258.6502961625001,-396.2252913652593,40.224930879537396,CLL
-421.4637572072013,312.92840539393706,55.87599764408027,CLL
-143.5952641503353,-461.1263029833107,23.87271524864211,CLL
247.6518245649778,158.94279393474278,57.180970562426566,CLL
50.69054469479465,-227.4422511845995,42.166972629958494,CLL
316.7933695743475,371.5456807081264,2.520346045128714,CLL
459.59214760923396,-15.00771542250044,54.412369909143166,CLL
292.6624767516171,-194.42354067217428,29.068368541991553,CLL
103.80307884375338,17.63893568943456,27.61961908666997,CLL
-6.658411947619527,-118.04198095473117,33.987996358778055,CLL
-459.93091365173336,64.30106466983023,8.963072806273676,CLL
484.32197881404124,-385.46713167365175,28.14996291404392,CLL
-116.51887742495745,496.9905028125511,49.86763300306474,CLL
-347.7717860831332,-74.44412230328248,0.9289475482509202,CLL
166.70885539645678,-151.76936029263135,16.37502961946228,CLL
-215.71171090454067,210.20984831626492,0.1472751866306532,CLL
85.77827093104759,-136.10059350466753,24.942678548990898,CLL
86.76790784459126,333.2743050287577,43.69893062962408,CLL
-54.270179097130836,-45.72927563957472,47.92630974687771,CLL
336.11861554504264,219.55841326543487,56.7113856676204,CLL
-235.03293844455698,-392.5467835581135,36.51027677824719,CLL
-51.36740838226581,346.1191855551118,15.277611999173729,CLL
37.69212859097149,235.7179867781099,55.448876948201935,CLL
163.62472076729966,-288.28322153803435,46.51894523282257,CLL
283.9718505055895,-354.71399025421334,34.46570898018867,CLL
-105.19271712174395,-183.70765127437562,41.73841294313616,CLL
146.046944096596,476.0705860319043,55.45898130044575,CLL
-349.38904693148083,-243.16842543294138,42.7436417083753,CLL
432.6481005424786,-43.87279105336671,22.10247045508404,CLL
-116.94119357899643,-469.9797742826637,42.7816921373458,CLL
229.52142197643843,-102.77247043376747,2.416689764123272,CLL
-479.65891811782234,71.32001543310275,23.184933709834873,CLL
-294.812857095193,453.12461250796514,24.379381910734757,CLL
-12.91745567642198,16.736044940064403,10.010294065250081,CLL
378.25246773234653,319.1073261776878,1.3851288331062106,CLL
27.25514995067715,47.12764256890057,8.00287419826457,CLL
429.87048229387904,-459.2149865644819,39.2772897478233,CLL
-16.203103417203636,-184.99172481022595,48.137328981821256,CLL
-9.550903264050078,75.54950783110326,59.29220956361845,CLL
-380.2532114994681,450.59396593112433,20.781810186509656,CLL
302.65624415221976,359.1303597512333,35.96275333566611,CLL
-253.0345875329375,-271.64438582115235,56.228698008907315,CLL
399.61248937231505,-279.8901699808365,10.022506880289157,CLL
410.8242203303961,-298.82703288609923,43.05873518056456,CLL
443.3101118741497,422.4988963025031,45.29872398894979,CLL
20.230489103090008,352.6661531017206,5.338532152160303,CLL
177.0937847836443,274.88343225294875,51.6749631109839,CLL
278.51588006166355,-107.26488577577243,48.78630282665063,CLL
-368.9853813495344,4.38070429876683,2.004180394646067,CLL
100.95719499749725,-35.668255204847185,5.465064892803088,CLL
-465.7020986966883,-246.60189244062735,2.947613633511139,CLL
-2.433916611274128,5.028046148766975,20.084611907961733,CLL
-345.1573183797726,-469.5034521472455,30.55733944079557,CLL
-317.0770740379153,-368.1896265025408,31.94086367727773,CLL
-134.95243330739845,386.5895961689464,16.06000558616656,CLL
-67.56283328349701,251.67976703142324,54.69581319361645,CLL
123.17242453218728,-77.13159094091293,22.09576739231479,CLL
-425.5715815614843,17.150362283877257,2.73300935792115,CLL
3.6917612374446094,-130.00111404002257,18.013626692483182,CLL
-317.37486974689887,240.77986716067244,31.86656535264933,CLL
73.97517503174186,284.18717923207964,24.49330935529392,CLL
137.4046122611835,263.2851902031591,16.43055114595555,CLL
56.709256552853844,222.61172483444955,7.8793949858590455,CLL
238.29551047830762,-295.49566130720416,49.149870005773785,CLL
-164.39075575909868,-162.03002075952122,59.768714527451515,CLL
